feature;shap_value;Hugo_Symbol;title;status;description;description_clean;topic
FLT3_SNP;0.0075856132018092;FLT3;"FMS-RELATED TYROSINE KINASE 3; FLT3";live;"The growth factor receptor tyrosine kinase family comprises several classes with distinct structural features. Ullrich and Schlessinger (1990) distinguished 4 classes. One class is represented by the ERBB family (<a href=""http://omim.org/entry/164870"">164870</a>). A second class includes dimeric receptors such as the insulin receptor as well as several protooncogenes such as MET (<a href=""http://omim.org/entry/164860"">164860</a>) and ROS (<a href=""http://omim.org/entry/165020"">165020</a>). A third class is characterized by the presence of 5 immunoglobulin-like domains in the extracellular region and by the interruption of the catalytic domain in 2 parts by a specific hydrophilic 'interkinase' sequence of variable length. This class includes the protooncogene FMS, which encodes the CSF1 receptor (<a href=""http://omim.org/entry/164770"">164770</a>), and KIT (<a href=""http://omim.org/entry/164920"">164920</a>), which corresponds to the 'white spotting' locus in the mouse, as well as 2 PDGF receptor genes (<a href=""http://omim.org/entry/173490"">173490</a>, <a href=""http://omim.org/entry/173410"">173410</a>) and FLT1 (<a href=""http://omim.org/entry/165070"">165070</a>). A fourth class is represented by the fibroblast growth factor receptors encoded by FLG (FLT2; <a href=""http://omim.org/entry/136350"">136350</a>) and BEK (<a href=""http://omim.org/entry/176943"">176943</a>). These receptors have strong sequence similarities to the products of the third class but possess only 3 immunoglobulin-like domains in the extracellular region and a short kinase insert in the intracellular domain. By screening human and mouse testis cDNA libraries with an FMS probe, Rosnet et al. (1991) obtained a partial cDNAs encoding human and mouse FLT3, a novel member of the class 3 receptors. FLT3 belongs to the tyrosine kinase family and has strong sequence similarities with other members of the group.

Lymphohematopoietic stem cells serve as a reservoir for virtually all blood cells but make up only approximately 0.01% of human or murine marrow cells. The ability to isolate and expand this population has clinical applications in bone marrow transplantations for cancer and genetic diseases. Small et al. (1994) cloned a cDNA for FLT3, which they called STK1, from a CD34+ hematopoietic stem cell-enriched library. The cDNA encodes a protein of 993 amino acids with 85% identity to the murine homolog. STK1 is a member of the type III receptor tyrosine kinase family that includes KIT (<a href=""http://omim.org/entry/164920"">164920</a>), FMS (<a href=""http://omim.org/entry/164770"">164770</a>), and platelet-derived growth factor receptor (<a href=""http://omim.org/entry/173410"">173410</a>, <a href=""http://omim.org/entry/173490"">173490</a>). STK1 expression in human blood and marrow was restricted to CD34+ (<a href=""http://omim.org/entry/142230"">142230</a>) cells, a population greatly enriched by stem/progenitor cells.";growth factor receptor tyrosine kinase family comprises several classes distinct structural features ullrich schlessinger distinguished classes one class represented erbb family entry second class includes dimeric receptors insulin receptor well several protooncogenes met entry ros entry third class characterized presence immunoglobulin like domains extracellular region interruption catalytic domain parts specific hydrophilic interkinase sequence variable length class includes protooncogene fms encodes csf receptor entry kit entry corresponds white spotting locus mouse well pdgf receptor genes entry entry flt entry fourth class represented fibroblast growth factor receptors encoded flg flt entry bek entry receptors strong sequence similarities products third class possess immunoglobulin like domains extracellular region short kinase insert intracellular domain screening human mouse testis cdna libraries fms probe rosnet obtained partial cdnas encoding human mouse flt novel member class receptors flt belongs tyrosine kinase family strong sequence similarities members group lymphohematopoietic stem cells serve reservoir virtually blood cells make approximately human murine marrow cells ability isolate expand population clinical applications bone marrow transplantations cancer genetic diseases small cloned cdna flt called stk cd hematopoietic stem cell enriched library cdna encodes protein amino acids identity murine homolog stk member type iii receptor tyrosine kinase family includes kit entry fms entry platelet derived growth factor receptor entry entry stk expression human blood marrow restricted cd entry cells population greatly enriched stem progenitor cells;1
PTEN_SNP;0.0074724346817482;PTEN;"PHOSPHATASE AND TENSIN HOMOLOG; PTEN";live;The PTEN gene encodes a ubiquitously expressed tumor suppressor dual-specificity phosphatase that antagonizes the PI3K signaling pathway through its lipid phosphatase activity and negatively regulates the MAPK pathway through its protein phosphatase activity (summary by Pezzolesi et al., 2007).;pten gene encodes ubiquitously expressed tumor suppressor dual specificity phosphatase antagonizes pi k signaling pathway lipid phosphatase activity negatively regulates mapk pathway protein phosphatase activity summary pezzolesi;3
ARID2_SNP;0.0073496593300216;ARID2;"AT-RICH INTERACTION DOMAIN-CONTAINING PROTEIN 2; ARID2";live;"ARID2 is a subunit of the PBAF chromatin-remodeling complex (see BAF180; <a href=""http://omim.org/entry/606083"">606083</a>), which facilitates ligand-dependent transcriptional activation by nuclear receptors (Yan et al., 2005).";arid subunit pbaf chromatin remodeling complex see baf entry facilitates ligand dependent transcriptional activation nuclear receptors yan;5
BCOR_SNP;0.0068304162394464;BCOR;"BCL6 COREPRESSOR; BCOR";live;"The full-length BCOR protein functions as a corepressor for BCL6 (<a href=""http://omim.org/entry/109565"">109565</a>), a POZ/zinc finger transcriptional repressor that is required for germinal center formation and may influence apoptosis (Huynh et al., 2000).";full length bcor protein functions corepressor bcl entry poz zinc finger transcriptional repressor required germinal center formation may influence apoptosis huynh;-1
EP300_SNP;0.0062876974549378;EP300;"E1A-BINDING PROTEIN, 300-KD; EP300";live;The EP300 gene encodes p300, a histone acetyltransferase that regulates transcription via chromatin remodeling and is important in the processes of cell proliferation and differentiation (Gayther et al., 2000).;ep gene encodes p histone acetyltransferase regulates transcription via chromatin remodeling important processes cell proliferation differentiation gayther;-1
GNAS_SNP;0.0060352872255751;GNAS;"GNAS COMPLEX LOCUS; GNAS";live;GNAS is a complex imprinted locus that produces multiple transcripts through the use of alternative promoters and alternative splicing. The most well-characterized transcript derived from GNAS, Gs-alpha, encodes the alpha subunit of the stimulatory guanine nucleotide-binding protein (G protein). Gs-alpha is expressed biallelically in nearly all tissues and plays essential roles in a multitude of physiologic processes. Other transcripts produced by GNAS are expressed exclusively from either the paternal or the maternal GNAS allele (Bastepe and Juppner, 2005).;gnas complex imprinted locus produces multiple transcripts use alternative promoters alternative splicing well characterized transcript derived gnas gs alpha encodes alpha subunit stimulatory guanine nucleotide binding protein g protein gs alpha expressed biallelically nearly tissues plays essential roles multitude physiologic processes transcripts produced gnas expressed exclusively either paternal maternal gnas allele bastepe juppner;-1
ATM_SNP;0.0059129927032163;ATM;"ATM SERINE/THREONINE KINASE; ATM";live;"The ATM protein is a member of the phosphatidylinositol 3-kinase (see <a href=""http://omim.org/entry/601232"">601232</a>) family of proteins that respond to DNA damage by phosphorylating key substrates involved in DNA repair and/or cell cycle control.";atm protein member phosphatidylinositol kinase see entry family proteins respond dna damage phosphorylating key substrates involved dna repair cell cycle control;2
FLT1_SNP;0.0058366719120108;FLT1;"FMS-RELATED TYROSINE KINASE 1; FLT1";live;"Oncogene FLT belongs to the src gene family and is related to oncogene ROS (<a href=""http://omim.org/entry/165020"">165020</a>). Like other members of this family, it shows tyrosine protein kinase activity that is important for the control of cell proliferation and differentiation. The sequence structure of the FLT gene resembles that of the FMS gene (<a href=""http://omim.org/entry/164770"">164770</a>); hence, Yoshida et al. (1987) proposed the name FLT as an acronym for FMS-like tyrosine kinase.";oncogene flt belongs src gene family related oncogene ros entry like members family shows tyrosine protein kinase activity important control cell proliferation differentiation sequence structure flt gene resembles fms gene entry hence yoshida proposed name flt acronym fms like tyrosine kinase;1
EGFR_DEL;0.0054764442938307;EGFR;"EPIDERMAL GROWTH FACTOR RECEPTOR; EGFR";live;EGFR and its ligands are cell signaling molecules involved in diverse cellular functions, including cell proliferation, differentiation, motility, and survival, and in tissue development (Wang et al., 2004).;egfr ligands cell signaling molecules involved diverse cellular functions including cell proliferation differentiation motility survival tissue development wang;0
SMARCA4_SNP;0.0051939507472617;SMARCA4;"SWI/SNF-RELATED, MATRIX-ASSOCIATED, ACTIN-DEPENDENT REGULATOR OF CHROMATIN, SUBFAMILY A, MEMBER 4; SMARCA4";live;The SMARCA4 gene encodes a catalytic subunit of SWI/SNF complexes, which function as regulators of gene expression by remodeling chromatin to alter nucleosome conformation, making it more accessible to transcriptional activation (summary by Jelinic et al., 2014).;smarca gene encodes catalytic subunit swi snf complexes function regulators gene expression remodeling chromatin alter nucleosome conformation making accessible transcriptional activation summary jelinic;5
RASA1_SNP;0.004815577788891;RASA1;"RAS p21 PROTEIN ACTIVATOR 1; RASA1";live;The RAS gene family encodes membrane-associated, guanine nucleotide-binding proteins (p21) that are involved in the control of cellular proliferation and differentiation. Similar to other guanine-binding proteins (such as the heterotrimeric G proteins), the RAS proteins cycle between an active guanosine-triphosphate (GTP) bound form and an inactive, guanosine-diphosphate (GDP) bound form. The weak intrinsic GTPase activity of RAS proteins is greatly enhanced by the action of GTPase-activating proteins (GAPs), such as RASA1, which are effectors of RAS oncogene action (Trahey et al., 1988).;ras gene family encodes membrane associated guanine nucleotide binding proteins p involved control cellular proliferation differentiation similar guanine binding proteins heterotrimeric g proteins ras proteins cycle active guanosine triphosphate gtp bound form inactive guanosine diphosphate gdp bound form weak intrinsic gtpase activity ras proteins greatly enhanced action gtpase activating proteins gaps rasa effectors ras oncogene action trahey;0
NTRK1_SNP;0.0048073538249218;NTRK1;"NEUROTROPHIC TYROSINE KINASE, RECEPTOR, TYPE 1; NTRK1";live;"The NTRK1 gene encodes the neurotrophic tyrosine kinase-1 receptor and belongs to a family of nerve growth factor receptors whose ligands include neurotrophins. Neurotrophins and their receptors play an important role in regulating development of both the central and the peripheral nervous systems. Bothwell (1996), Carter and Lewin (1997), and Bibel and Barde (2000) reviewed neurotrophins and their receptors. Nerve growth factor receptor (NGFR; <a href=""http://omim.org/entry/162010"">162010</a>) is also referred to as p75(NTR) due to its molecular mass and its ability to bind at low affinity not only NGF (see <a href=""http://omim.org/entry/162020"">162020</a>, <a href=""http://omim.org/entry/162030"">162030</a>), but also other neurotrophins, including brain-derived neurotrophic factor (BDNF; <a href=""http://omim.org/entry/113505"">113505</a>), neurotrophin-3 (NTF3; <a href=""http://omim.org/entry/162660"">162660</a>), and neurotrophin-4 (NTF4; <a href=""http://omim.org/entry/162662"">162662</a>). Higher affinity binding of NGFR can achieved by association with higher molecular mass, low-affinity neurotrophin receptors, namely the tropomyosin receptor kinases, TRKA (NTRK1), TRKB (NTRK2; <a href=""http://omim.org/entry/600456"">600456</a>), and TRKC (NTRK3; <a href=""http://omim.org/entry/191316"">191316</a>). TRKA, TRKB, and TRKC are specific for or 'preferred by' NGF, NTF4 and BDNF, and NTF3, respectively (Ip et al., 1993). NTF3 also binds to TRKA and TRKB, but with significantly lower affinity.";ntrk gene encodes neurotrophic tyrosine kinase receptor belongs family nerve growth factor receptors whose ligands include neurotrophins neurotrophins receptors play important role regulating development central peripheral nervous systems bothwell carter lewin bibel barde reviewed neurotrophins receptors nerve growth factor receptor ngfr entry also referred p ntr due molecular mass ability bind low affinity ngf see entry entry also neurotrophins including brain derived neurotrophic factor bdnf entry neurotrophin ntf entry neurotrophin ntf entry higher affinity binding ngfr achieved association higher molecular mass low affinity neurotrophin receptors namely tropomyosin receptor kinases trka ntrk trkb ntrk entry trkc ntrk entry trka trkb trkc specific preferred ngf ntf bdnf ntf respectively ip ntf also binds trka trkb significantly lower affinity;0
MYCN_SNP;0.0047797134249315;MYCN;"MYCN PROTOONCOGENE, bHLH TRANSCRIPTION FACTOR; MYCN";live;"The MYCN oncogene encodes a transcription factor belonging to the MYC (<a href=""http://omim.org/entry/190080"">190080</a>) family. It is primarily expressed in normal developing embryos and is thought to be critical in brain and other neural development. MYCN amplification is found in 20 to 30% of neuroblastoma tumors (see <a href=""http://omim.org/entry/256700"">256700</a>), the most frequent extracranial solid tumors of childhood (summary by Wei et al., 2008).";mycn oncogene encodes transcription factor belonging myc entry family primarily expressed normal developing embryos thought critical brain neural development mycn amplification found neuroblastoma tumors see entry frequent extracranial solid tumors childhood summary wei;1
XPC_SNP;0.0046483309789687;XPC;"XPC COMPLEX SUBUNIT, DNA DAMAGE RECOGNITION AND REPAIR FACTOR; XPC";live;"The XPC gene encodes a protein that functions as a damage detector involved in the first step of global genome nucleotide excision DNA repair (Sugasawa et al. (1998); Volker et al., 2001).";xpc gene encodes protein functions damage detector involved first step global genome nucleotide excision dna repair sugasawa volker;2
KDM6B_SNP;0.0045088798821935;KDM6B;"LYSINE DEMETHYLASE 6B; KDM6B";live;The KDM6B gene encodes a histone H3K27 demethylase that specifically demethylates di- or trimethylated lysine-27 (K27) of histone H3. The methylation and demethylation of histone proteins at specific residues regulates gene expression during developmental processes (summary by Stolerman et al., 2019).;kdm b gene encodes histone h k demethylase specifically demethylates di trimethylated lysine k histone h methylation demethylation histone proteins specific residues regulates gene expression developmental processes summary stolerman;6
ASXL2_SNP;0.0043306472776474;ASXL2;"ASXL TRANSCRIPTIONAL REGULATOR 2; ASXL2";live;"ASXL2 is a human homolog of the Drosophila asx gene. Drosophila asx is an enhancer of trithorax (see <a href=""http://omim.org/entry/159555"">159555</a>) and polycomb (see <a href=""http://omim.org/entry/610231"">610231</a>) (ETP) gene that encodes a chromatin protein with dual functions in transcriptional activation and silencing (summary by Katoh and Katoh, 2003).";asxl human homolog drosophila asx gene drosophila asx enhancer trithorax see entry polycomb see entry etp gene encodes chromatin protein dual functions transcriptional activation silencing summary katoh katoh;-1
FBXW7_SNP;0.0041691452940158;FBXW7;"F-BOX AND WD40 DOMAIN PROTEIN 7; FBXW7";live;"Archipelago is an F-box protein with 7 tandem WD (tryptophan-aspartic acid) repeats. It binds directly to cyclin E (<a href=""http://omim.org/entry/123837"">123837</a>) and is thought to target it for ubiquitin-mediated degradation (Moberg et al., 2001).";archipelago f box protein tandem wd tryptophan aspartic acid repeats binds directly cyclin e entry thought target ubiquitin mediated degradation moberg;8
MDM4_SNP;0.0039905335103005;MDM4;"MDM4 REGULATOR OF p53; MDM4";live;"The MDM4 gene encodes a protein that, along with MDM2 (<a href=""http://omim.org/entry/164785"">164785</a>), acts as a negative regulator of transcription factor TP53 (<a href=""http://omim.org/entry/191170"">191170</a>) (summary by Toufektchan et al., 2020).";mdm gene encodes protein along mdm entry acts negative regulator transcription factor tp entry summary toufektchan;2
MTA1_SNP;0.0037936308899587;MTA1;"METASTASIS-ASSOCIATED GENE 1; MTA1";live;MTA1 is a component of the chromatin remodeling complex that influences gene transcription by modulating target gene chromatin. MTA1 is widely upregulated in many carcinomas (summary by Reddy et al., 2009).;mta component chromatin remodeling complex influences gene transcription modulating target gene chromatin mta widely upregulated many carcinomas summary reddy;5
GRIN2A_SNP;0.00362482349772;GRIN2A;"GLUTAMATE RECEPTOR, IONOTROPIC, N-METHYL-D-ASPARTATE, SUBUNIT 2A; GRIN2A";live;"The N-methyl-D-aspartate (NMDA) receptor is a glutamate-activated ion channel permeable to Na+, K+, and Ca(2+) and is found at excitatory synapses throughout the brain. NMDA receptors are heterotetramers composed of 2 NMDA receptor-1 (NR1, or GRIN1; <a href=""http://omim.org/entry/138249"">138249</a>) subunits and 2 NR2 subunits, such as GRIN2A (summary by Matta et al., 2011).";n methyl aspartate nmda receptor glutamate activated ion channel permeable na k ca found excitatory synapses throughout brain nmda receptors heterotetramers composed nmda receptor nr grin entry subunits nr subunits grin summary matta;0
KAT6A_SNP;0.0034671833204078;KAT6A;"LYSINE ACETYLTRANSFERASE 6A; KAT6A";live;"The KAT6A gene encodes a lysine (K) acetyltransferase that is a member of the MYST family of proteins. It forms part of a histone acetyltransferase complex that acetylates lysine-9 residues in histone 3 (see HIST1H3A, <a href=""http://omim.org/entry/602810"">602810</a>), thus regulating transcriptional activity and gene expression. KAT6A also has a role in acetylation of p53 (TP53; <a href=""http://omim.org/entry/191170"">191170</a>) and thus regulates the p53 signaling pathway, which is involved in apoptosis and cellular metabolism (summary by Arboleda et al., 2015 and Tham et al., 2015).";kat gene encodes lysine k acetyltransferase member myst family proteins forms part histone acetyltransferase complex acetylates lysine residues histone see hist h entry thus regulating transcriptional activity gene expression kat also role acetylation p tp entry thus regulates p signaling pathway involved apoptosis cellular metabolism summary arboleda tham;-1
