feature;shap_value;Hugo_Symbol;title;status;description;description_clean;topic
C11orf95_SNP;0.0022933735520774;C11orf95;"ZINC FINGER TRANSLOCATION-ASSOCIATED PROTEIN; ZFTA";live;"Using 5-prime RACE to identify a fusion partner of the MKL2 gene (<a href=""http://omim.org/entry/609463"">609463</a>) in 3 chondroid lipomas showing a t(11;16)(q13;p13) translocation, Huang et al. (2010) identified C11ORF95. The deduced 678-amino acid C11ORF95 protein contains 4 polyglutamic-rich regions and a proline-rich region. Huang et al. (2010) stated that C11ORF95 is widely expressed.";using prime race identify fusion partner mkl gene entry chondroid lipomas showing q p translocation huang identified c orf deduced amino acid c orf protein contains polyglutamic rich regions proline rich region huang stated c orf widely expressed;0
KIT_SNP;0.0022361019793681;KIT;"KIT PROTOONCOGENE, RECEPTOR TYROSINE KINASE; KIT";live;"The tyrosine kinase receptor KIT and its ligand, KITLG (<a href=""http://omim.org/entry/184745"">184745</a>), function in hematopoiesis, melanogenesis, and gametogenesis (Rothschild et al., 2003).";tyrosine kinase receptor kit ligand kitlg entry function hematopoiesis melanogenesis gametogenesis rothschild;0
PIK3CA_SNP;0.0021734798386324;PIK3CA;"PHOSPHATIDYLINOSITOL 3-KINASE, CATALYTIC, ALPHA; PIK3CA";live;"Bovine phosphatidylinositol 3-kinase ({EC 2.7.1.137}) is composed of 85-kD (<a href=""http://omim.org/entry/171833"">171833</a>) and 110-kD subunits. The 85-kD subunit lacks PI3-kinase activity and acts as an adaptor, coupling the 110-kD subunit (p110) to activated protein tyrosine kinases. Hiles et al. (1992) found that the bovine cDNA for p110 predicts a 1,068-amino acid protein related to a protein which in S. cerevisiae is involved in the sorting of proteins to the vacuole.

Volinia et al. (1994) cloned the cDNA for the human p110 subunit (PIK3CA) and found that it encodes a protein 99% identical to the bovine p110 enzyme.

See also PIK3CG (<a href=""http://omim.org/entry/601232"">601232</a>) and PIK3CD (<a href=""http://omim.org/entry/602839"">602839</a>), the genes encoding the p110-gamma and p110-delta polypeptides, respectively.";bovine phosphatidylinositol kinase ec composed kd entry kd subunits kd subunit lacks pi kinase activity acts adaptor coupling kd subunit p activated protein tyrosine kinases hiles found bovine cdna p predicts amino acid protein related protein cerevisiae involved sorting proteins vacuole volinia cloned cdna human p subunit pik ca found encodes protein identical bovine p enzyme see also pik cg entry pik cd entry genes encoding p gamma p delta polypeptides respectively;0
MAGI2_SNP;0.0021619124489382;MAGI2;"MEMBRANE-ASSOCIATED GUANYLATE KINASE, WW AND PDZ DOMAINS-CONTAINING, 2; MAGI2";live;MAGI2 serves as a scaffold for the assembly of synaptic protein complexes and is essential for development and maintenance of synapses, including receptor endocytosis and postendocytotic trafficking. MAGI2-dependent endocytosis is also essential for ciliogenesis (summary by Bauss et al., 2014). MAGI2 is also part of a multiprotein complex associated with podocytes that form slit diaphragms in the renal glomerulus (summary by Balbas et al., 2014).;magi serves scaffold assembly synaptic protein complexes essential development maintenance synapses including receptor endocytosis postendocytotic trafficking magi dependent endocytosis also essential ciliogenesis summary bauss magi also part multiprotein complex associated podocytes form slit diaphragms renal glomerulus summary balbas;-1
PLAG1_SNP;0.0021109820301559;PLAG1;"PLAG1 ZINC FINGER PROTEIN; PLAG1";live;"PLAG1 is a transcription factor that is broadly expressed during fetal development. It regulates several growth factors, including IGF2 (<a href=""http://omim.org/entry/147470"">147470</a>) (summary by Karim et al., 2011).";plag transcription factor broadly expressed fetal development regulates several growth factors including igf entry summary karim;0
MT-ND5_SNP;0.0020965782361569;MT-ND5;"COMPLEX I, SUBUNIT ND5; MTND5";live;"Subunit 5 is 1 of the 7 mitochondrial DNA (mtDNA) encoded subunits (MTND1, MTND2, MTND3, MTND4L, MTND4, MTND5, MTND6) included among the approximately 41 polypeptides of respiratory complex I (NADH:ubiquinone oxidoreductase, {EC 1.6.5.3})(Shoffner and Wallace, 1995; Arizmendi et al., 1992; Walker et al., 1992; Anderson et al., 1981; Attardi et al., 1986; {11,10:Chomyn et al., 1985, 1986}; Wallace et al., 1986; Oliver and Wallace, 1982; Wallace et al., 1994). Complex I accepts electron from NADH, transfers them to ubiquinone (Coenzyme Q10) and uses the energy released to pump protons across the mitochondrial inner membrane. Complex I is more fully described under <a href=""http://omim.org/entry/516000"">516000</a>. MTND5 is probably a component of the hydrophobic protein fragment (Ragan, 1987).";subunit mitochondrial dna mtdna encoded subunits mtnd mtnd mtnd mtnd l mtnd mtnd mtnd included among approximately polypeptides respiratory complex nadh ubiquinone oxidoreductase ec shoffner wallace arizmendi walker anderson attardi chomyn wallace oliver wallace wallace complex accepts electron nadh transfers ubiquinone coenzyme q uses energy released pump protons across mitochondrial inner membrane complex fully described entry mtnd probably component hydrophobic protein fragment ragan;1
KLF4_SNP;0.0016412610865362;KLF4;"KRUPPEL-LIKE FACTOR 4; KLF4";live;"Shields et al. (1996) cloned a mouse cDNA, which they named gut-enriched Kruppel-like factor (Gklf), that encodes a member of the Kruppel family of transcription factors. Immunofluorescence revealed that Gklf is localized to the nucleus and is found at highest levels in growth-arrested cells. Shields et al. (1996) found that mouse Gklf mRNA is most abundant in the colon and is also expressed in the testis, lung, and small intestine.

Garrett-Sinha et al. (1996) identified a novel zinc finger protein whose mRNA is expressed at high levels in the epidermal layer of the skin and in epithelial cells in the tongue, palate, esophagus, stomach, and colon of newborn mice. They named the protein EZF for 'epithelial zinc finger.'

By screening a human umbilical vein endothelial cell cDNA library with a cDNA encoding the C-terminal zinc finger region of EKLF (KLF1; <a href=""http://omim.org/entry/600599"">600599</a>), Yet et al. (1998) isolated a cDNA encoding KLF4, which they called EZF. The predicted 470-amino acid KLF4 protein has a proline- and serine-rich N terminus and contains 3 C2H2 Kruppel-type zinc fingers at the C terminus. KLF4 also contains a potential nuclear localization signal. The human KLF4 protein shares 91% sequence identity with mouse Ezf. Northern blot analysis detected a 3.5-kb KLF4 transcript in RNA from both human umbilical vein endothelial cells and human aortic endothelial cells.";shields cloned mouse cdna named gut enriched kruppel like factor gklf encodes member kruppel family transcription factors immunofluorescence revealed gklf localized nucleus found highest levels growth arrested cells shields found mouse gklf mrna abundant colon also expressed testis lung small intestine garrett sinha identified novel zinc finger protein whose mrna expressed high levels epidermal layer skin epithelial cells tongue palate esophagus stomach colon newborn mice named protein ezf epithelial zinc finger screening human umbilical vein endothelial cell cdna library cdna encoding c terminal zinc finger region eklf klf entry yet isolated cdna encoding klf called ezf predicted amino acid klf protein proline serine rich n terminus contains c h kruppel type zinc fingers c terminus klf also contains potential nuclear localization signal human klf protein shares sequence identity mouse ezf northern blot analysis detected kb klf transcript rna human umbilical vein endothelial cells human aortic endothelial cells;0
CHD1_SNP;0.0016180818123298;CHD1;"CHROMODOMAIN HELICASE DNA-BINDING PROTEIN 1; CHD1";live;The CHD1 gene encodes a ubiquitously expressed ATP-dependent chromatin remodeling protein that regulates the opening of chromatin and plays a role in transcription (summary by Pilarowski et al., 2018).;chd gene encodes ubiquitously expressed atp dependent chromatin remodeling protein regulates opening chromatin plays role transcription summary pilarowski;0
PTPRT_DEL;0.0015917689074448;PTPRT;"PROTEIN-TYROSINE PHOSPHATASE, RECEPTOR-TYPE, T; PTPRT";live;"For general information about receptor-type protein-tyrosine phosphatases, see PTPRA (<a href=""http://omim.org/entry/176884"">176884</a>).";general information receptor type protein tyrosine phosphatases see ptpra entry;0
MAP3K13_SNP;0.0015890521368024;MAP3K13;"MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 13; MAP3K13";live;"Protein kinases (PKs) are critical to the regulation of many cellular processes, including growth factor response, cytoskeletal changes, gene expression, and metabolism. PKs can be grouped based on sequence similarities and on specificity for the acceptor amino acid. Most PKs phosphorylate either serine/threonine or tyrosine. Some PKs, referred to as mixed-lineage kinases (e.g., MAP3K9; <a href=""http://omim.org/entry/600136"">600136</a>), have features of both serine/threonine and tyrosine PKs. All PKs have Src homology (SH) domains (see MAP3K11; <a href=""http://omim.org/entry/600050"">600050</a>). PKs can also be grouped as receptors or nonreceptors. Receptor PKs have a transmembrane region, an extracellular ligand-binding domain, and an intracellular catalytic domain.

By screening a human cerebellum cDNA library with a rat brain cDNA of unknown function, Sakuma et al. (1997) isolated a cDNA encoding a novel PK, MAP3K13, which they called LZK (leucine zipper-bearing kinase). Sequence analysis showed that the deduced 966-amino acid MAP3K13 protein has no apparent signal sequence or transmembrane region but does contain a kinase catalytic domain, a double leucine/isoleucine zipper, and an acidic domain at its C-terminal end. The MAP3K13 catalytic domain has features of both serine/threonine PKs and tyrosine PKs. MAP3K13 shares 86.4% amino acid identity with MAP3K12 (<a href=""http://omim.org/entry/600447"">600447</a>), a mixed-lineage kinase. Northern blot analysis detected 9.5-, 8.7-, and 6.5-kb MAP3K13 transcripts most strongly in pancreas. These transcripts were also expressed strongly in brain, liver, and placenta, but no expression was detected in heart, lung, skeletal muscle, and kidney. Immunoblot analysis demonstrated that MAP3K13 is expressed as a 135- to 150-kD protein that is associated with membrane components. Functional analysis showed that MAP3K13 has serine/threonine kinase activity and that it activates the stress-activated PK JNK1 (<a href=""http://omim.org/entry/601158"">601158</a>) pathway.";protein kinases pks critical regulation many cellular processes including growth factor response cytoskeletal changes gene expression metabolism pks grouped based sequence similarities specificity acceptor amino acid pks phosphorylate either serine threonine tyrosine pks referred mixed lineage kinases e g map k entry features serine threonine tyrosine pks pks src homology sh domains see map k entry pks also grouped receptors nonreceptors receptor pks transmembrane region extracellular ligand binding domain intracellular catalytic domain screening human cerebellum cdna library rat brain cdna unknown function sakuma isolated cdna encoding novel pk map k called lzk leucine zipper bearing kinase sequence analysis showed deduced amino acid map k protein apparent signal sequence transmembrane region contain kinase catalytic domain double leucine isoleucine zipper acidic domain c terminal end map k catalytic domain features serine threonine pks tyrosine pks map k shares amino acid identity map k entry mixed lineage kinase northern blot analysis detected kb map k transcripts strongly pancreas transcripts also expressed strongly brain liver placenta expression detected heart lung skeletal muscle kidney immunoblot analysis demonstrated map k expressed kd protein associated membrane components functional analysis showed map k serine threonine kinase activity activates stress activated pk jnk entry pathway;0
LRP1B_SNP;0.0015551456953061;LRP1B;"LOW DENSITY LIPOPROTEIN RECEPTOR-RELATED PROTEIN 1B; LRP1B";live;LRP1B belongs to the low density lipoprotein (LDL) receptor gene family. These receptors play a wide variety of roles in normal cell function and development due to their interactions with multiple ligands (Liu et al., 2001).;lrp b belongs low density lipoprotein ldl receptor gene family receptors play wide variety roles normal cell function development due interactions multiple ligands liu;0
USP7_SNP;0.0015072427244956;USP7;"UBIQUITIN-SPECIFIC PROTEASE 7; USP7";live;"The USP7 gene encodes a deubiquitinating enzyme that is an integral component of the MAGEL2 (<a href=""http://omim.org/entry/605283"">605283</a>)/TRIM27 (<a href=""http://omim.org/entry/602165"">602165</a>) ubiquitin ligase complex and is essential for WASH (<a href=""http://omim.org/entry/613632"">613632</a>)-mediated endosomal actin assembly and protein recycling (summary by Hao et al., 2015).";usp gene encodes deubiquitinating enzyme integral component magel entry trim entry ubiquitin ligase complex essential wash entry mediated endosomal actin assembly protein recycling summary hao;1
KIF5B_SNP;0.0013800771601779;KIF5B;"KINESIN FAMILY MEMBER 5B; KIF5B";live;"Kinesins are microtubule-based motor proteins involved in the transport of organelles in eukaryotic cells. They typically consist of 2 identical, approximately 110- to 120-kD heavy chains, such as KIF5B, and 2 identical, approximately 60- to 70-kD light chains. The heavy chain contains 3 domains: a globular N-terminal motor domain, which converts the chemical energy of ATP into a motile force along microtubules in 1 fixed direction; a central alpha-helical rod domain, which enables the 2 heavy chains to dimerize; and a globular C-terminal domain, which interacts with light chains and possibly an organelle receptor (summary by Navone et al., 1992 and Niclas et al., 1994).";kinesins microtubule based motor proteins involved transport organelles eukaryotic cells typically consist identical approximately kd heavy chains kif b identical approximately kd light chains heavy chain contains domains globular n terminal motor domain converts chemical energy atp motile force along microtubules fixed direction central alpha helical rod domain enables heavy chains dimerize globular c terminal domain interacts light chains possibly organelle receptor summary navone niclas;1
ERBB2_DNP;0.0013733851974282;ERBB2;"ERB-B2 RECEPTOR TYROSINE KINASE 2; ERBB2";live;"The oncogene originally called NEU was derived from rat neuro/glioblastoma cell lines (Yang-Feng et al., 1985). It encodes a tumor antigen, p185, which is serologically related to EGFR, the epidermal growth factor receptor (<a href=""http://omim.org/entry/131550"">131550</a>).

Coussens et al. (1985) identified a potential cell surface receptor of the tyrosine kinase gene family and characterized it by cloning the gene. Its primary sequence is very similar to that of the human epidermal growth factor receptor. Because of the seemingly close relationship to the human EGF receptor, the authors called the gene HER2.

Semba et al. (1985) identified an ERBB-related gene, ERBB2, that is distinct from the ERBB gene (<a href=""http://omim.org/entry/131550"">131550</a>), called ERBB1 by these authors.

Di Fiore et al. (1987) indicated that NEU and HER2 are both the same as ERBB2.

Akiyama et al. (1986) raised antibodies against a synthetic peptide corresponding to 14 amino acid residues at the COOH terminus of a protein deduced from the ERBB2 nucleotide sequence. With these antibodies, they precipitated the ERBB2 gene product from adenocarcinoma cells and demonstrated it to be a 185-kD glycoprotein with tyrosine kinase activity.";oncogene originally called neu derived rat neuro glioblastoma cell lines yang feng encodes tumor antigen p serologically related egfr epidermal growth factor receptor entry coussens identified potential cell surface receptor tyrosine kinase gene family characterized cloning gene primary sequence similar human epidermal growth factor receptor seemingly close relationship human egf receptor authors called gene semba identified erbb related gene erbb distinct erbb gene entry called erbb authors di fiore indicated neu erbb akiyama raised antibodies synthetic peptide corresponding amino acid residues cooh terminus protein deduced erbb nucleotide sequence antibodies precipitated erbb gene product adenocarcinoma cells demonstrated kd glycoprotein tyrosine kinase activity;0
PIK3C2B_INS;0.0013350938468809;PIK3C2B;"PHOSPHATIDYLINOSITOL 3-KINASE, CLASS 2, BETA; PIK3C2B";live;Phosphoinositides (PIs) are lipid molecules that play crucial roles in diverse cellular functions. PIs produced in response to specific stimuli recruit their binding proteins to particular intracellular sites where these proteins exert their function. PIs are interconverted through phosphorylation and dephosphorylation by PI kinases and PI phosphatases, respectively. PIK3C2B, the beta isoform of class II PI 3-kinase (PI3K), is thought to produce phosphatidylinositol 3-phosphate (PtdIns(3)P) and phosphatidylinositol 3,4-bisphosphate (PtdIns(3,4)P2) (summary by Maehama et al., 2013).;phosphoinositides pis lipid molecules play crucial roles diverse cellular functions pis produced response specific stimuli recruit binding proteins particular intracellular sites proteins exert function pis interconverted phosphorylation dephosphorylation pi kinases pi phosphatases respectively pik c b beta isoform class ii pi kinase pi k thought produce phosphatidylinositol phosphate ptdins p phosphatidylinositol bisphosphate ptdins p summary maehama;0
ETNK1_SNP;0.0013058518425299;ETNK1;"ETHANOLAMINE KINASE 1; ETNK1";live;"Ethanolamine kinase (ATP:ethanolamine O-phosphotransferase; {EC 2.7.1.82}) catalyzes the first step in phosphatidylethanolamine (PtdEtn) biosynthesis via the CDP-Etn pathway (Lykidis et al., 2001).";ethanolamine kinase atp ethanolamine phosphotransferase ec catalyzes first step phosphatidylethanolamine ptdetn biosynthesis via cdp etn pathway lykidis;0
JAK1_SNP;0.0012091553319202;JAK1;"JANUS KINASE 1; JAK1";live;"The protein-tyrosine kinases (PTKs) are a large family of proteins, each of which bears a conserved domain of 250 to 300 amino acids capable of phosphorylating substrate proteins on tyrosine residues. Wilks (1989) exploited the existence of 2 highly conserved sequence elements within the catalytic domain to generate PTK-specific degenerate oligonucleotide primers. Wilks et al. (1991) described the primary sequence of new PTKs identified by application of PCR. One, called Janus kinase 1 (JAK1), is a member of a new class of PTKs characterized by the presence of a second phosphotransferase-related domain immediately N-terminal to the PTK domain--hence the name Janus. The second phosphotransferase domain bore all the hallmarks of a protein kinase, although its structure differed significantly from that of the PTK and threonine/serine kinase family members. JAK1 is a large, widely expressed membrane-associated phosphoprotein of approximately 130,000 Da. The PTK activity is located in the C-terminal PTK-like domain; the role of the second kinase-like domain was unknown. A second member of the family, JAK2 (<a href=""http://omim.org/entry/147796"">147796</a>), was partially characterized and exhibited a similar array of kinase-related domains.";protein tyrosine kinases ptks large family proteins bears conserved domain amino acids capable phosphorylating substrate proteins tyrosine residues wilks exploited existence highly conserved sequence elements within catalytic domain generate ptk specific degenerate oligonucleotide primers wilks described primary sequence new ptks identified application pcr one called janus kinase jak member new class ptks characterized presence second phosphotransferase related domain immediately n terminal ptk domain hence name janus second phosphotransferase domain bore hallmarks protein kinase although structure differed significantly ptk threonine serine kinase family members jak large widely expressed membrane associated phosphoprotein approximately da ptk activity located c terminal ptk like domain role second kinase like domain unknown second member family jak entry partially characterized exhibited similar array kinase related domains;0
HNRNPK_SNP;0.0011967566957225;HNRNPK;"HETEROGENEOUS NUCLEAR RIBONUCLEOPROTEIN K; HNRNPK";live;HNRNPK is a conserved RNA-binding protein that is involved in multiple processes of gene expression, including chromatin remodeling, transcription, and mRNA splicing, translation, and stability. These multiple functions of HNRNPK reflect its ability to associate with a diverse group of molecular partners (summary by Fukuda et al., 2009).;hnrnpk conserved rna binding protein involved multiple processes gene expression including chromatin remodeling transcription mrna splicing translation stability multiple functions hnrnpk reflect ability associate diverse group molecular partners summary fukuda;0
PIM1_SNP;0.0011490669765078;PIM1;"ONCOGENE PIM 1; PIM1";live;The protooncogene PIM1 encodes a protein kinase upregulated in prostate cancer (Dhanasekaran et al., 2001).;protooncogene pim encodes protein kinase upregulated prostate cancer dhanasekaran;0
NCOR1_DEL;0.0010913832886099;NCOR1;"NUCLEAR RECEPTOR COREPRESSOR 1; NCOR1";live;"Thyroid hormone receptor (THR1; <a href=""http://omim.org/entry/190160"">190160</a>) and retinoic acid receptor (RARA, <a href=""http://omim.org/entry/180240"">180240</a>; RARB, <a href=""http://omim.org/entry/180220"">180220</a>; RARG, <a href=""http://omim.org/entry/180190"">180190</a>) exert their regulatory functions by acting as both activators and repressors of gene expression. Horlein et al. (1995) identified a mouse cDNA for a nuclear receptor corepressor (Ncor) of relative molecular mass 270,000 that mediates ligand-independent inhibition of gene transcription by Thr1 and Rars. Their finding suggested that the molecular mechanisms of repression by thyroid hormone and retinoic acid receptors are analogous to the corepressor-dependent transcriptional inhibitory mechanisms of yeast and Drosophila. They suggested that the corepressor is a member of a new gene family, which they termed TRAC (thyroid hormone- and retinoic acid receptor-associated corepressor).";thyroid hormone receptor thr entry retinoic acid receptor rara entry rarb entry rarg entry exert regulatory functions acting activators repressors gene expression horlein identified mouse cdna nuclear receptor corepressor ncor relative molecular mass mediates ligand independent inhibition gene transcription thr rars finding suggested molecular mechanisms repression thyroid hormone retinoic acid receptors analogous corepressor dependent transcriptional inhibitory mechanisms yeast drosophila suggested corepressor member new gene family termed trac thyroid hormone retinoic acid receptor associated corepressor;-1
